DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB04,1,1985,10,15,n00b,tu,b,4,8.81,15.08,19.71,61.25,,
PAB04,1,1985,10,15,n00b,tu,b,5,1.06,15.41,7.96,122.7,,
PAB04,1,1985,10,15,n00b,tu,c,1,4.42,0.11,29.73,71.29,,
PAB04,1,1985,10,15,n00b,tu,c,2,5.02,0,34.92,59,,
PAB04,1,1985,10,15,n00b,tu,c,3,2.18,6.06,15.99,107.8,,
PAB04,1,1985,10,15,n00b,tu,c,4,6.39,8.58,32.58,71.38,,
PAB04,1,1985,10,15,n00b,tu,c,5,4.88,3.09,22.27,81.81,,
PAB04,1,1985,10,15,n00b,tu,d,1,4.07,8.2,21.64,59.45,,
PAB04,1,1985,10,15,n00b,tu,d,2,6.3,23.5,17.18,51.17,,
PAB04,1,1985,10,15,n00b,tu,d,3,4.98,0.67,37.8,93.84,,
PAB04,1,1985,10,15,n00b,tu,d,4,2.6,2.68,26.38,64.33,,
PAB04,1,1985,10,15,n00b,tu,d,5,3.5,3.68,41.28,32.83,,
PAB04,1,1986,9,25,n04d,fl,a,1,8,14.91,6.51,109.78,,
PAB04,1,1986,9,25,n04d,fl,a,2,6.02,7.79,7.14,75.26,,
PAB04,1,1986,9,25,n04d,fl,a,3,9.65,4.75,8.25,77.12,,
PAB04,1,1986,9,25,n04d,fl,a,4,8.29,1.41,14.76,136.2,,
PAB04,1,1986,9,25,n04d,fl,a,5,8.16,4.76,6.64,33.6,,
PAB04,1,1986,9,25,n04d,fl,b,1,9.08,11.78,7.3,68.95,,
PAB04,1,1986,9,25,n04d,fl,b,2,5.09,14.73,3.9,103.74,,
PAB04,1,1986,9,25,n04d,fl,b,3,11.29,1.22,8.92,74.94,,
PAB04,1,1986,9,25,n04d,fl,b,4,9.21,3.29,7.83,158.96,,
PAB04,1,1986,9,25,n04d,fl,b,5,36.64,3.7,16.58,114.28,,
PAB04,1,1986,9,25,n04d,fl,c,1,10.67,16.22,9.46,63.17,,
PAB04,1,1986,9,25,n04d,fl,c,2,7.2,15.43,5.31,74.53,,
PAB04,1,1986,9,25,n04d,fl,c,3,8.92,1.6,6.59,46.89,,
PAB04,1,1986,9,25,n04d,fl,c,4,19.43,1.49,19.4,79.32,,
PAB04,1,1986,9,25,n04d,fl,c,5,10.65,1.44,9.93,86.36,,
PAB04,1,1986,9,25,n04d,fl,d,1,4.86,9.82,4.44,98.97,,
PAB04,1,1986,9,25,n04d,fl,d,2,7.66,2.05,6.73,135.21,,
PAB04,1,1986,9,25,n04d,fl,d,3,5.17,6.46,2.73,57.27,,
PAB04,1,1986,9,25,n04d,fl,d,4,8.7,12.76,4.98,71.67,,
PAB04,1,1986,9,25,n04d,fl,d,5,12.79,3.88,16.86,,,
PAB04,1,1986,9,19,n04d,tu,a,1,16.44,18.42,28.21,79.74,,
PAB04,1,1986,9,19,n04d,tu,a,2,11.37,17.34,18.1,37.44,,
PAB04,1,1986,9,19,n04d,tu,a,3,8.08,31.4,13.27,54.54,,
PAB04,1,1986,9,19,n04d,tu,a,4,10.31,45.15,11.45,94.53,,
PAB04,1,1986,9,19,n04d,tu,a,5,12.24,14.1,3.75,126.75,,
PAB04,1,1986,9,19,n04d,tu,b,1,12.44,5.43,14.35,54.15,,
PAB04,1,1986,9,19,n04d,tu,b,2,10.3,8.65,11.41,46.3,,
PAB04,1,1986,9,19,n04d,tu,b,3,13.15,8.51,8.79,42.62,,
PAB04,1,1986,9,19,n04d,tu,b,4,7.77,18.87,4.38,59.79,,
PAB04,1,1986,9,19,n04d,tu,b,5,7.69,5.65,13.59,122.44,,
PAB04,1,1986,9,19,n04d,tu,c,1,10.28,7.09,12.99,29.74,,
PAB04,1,1986,9,19,n04d,tu,c,2,11.36,5.36,8.96,20.85,,
PAB04,1,1986,9,19,n04d,tu,c,3,6.81,1.25,20.32,13.96,,
PAB04,1,1986,9,19,n04d,tu,c,4,8.29,1.26,43.08,32.51,,
PAB04,1,1986,9,19,n04d,tu,c,5,9.68,1.79,23.99,22.95,,
PAB04,1,1986,9,19,n04d,tu,d,1,10.36,6.93,8.76,115.56,,
PAB04,1,1986,9,19,n04d,tu,d,2,16.8,1.95,23.75,78.11,,
PAB04,1,1986,9,19,n04d,tu,d,3,5.69,18.09,5.99,28.66,,
PAB04,1,1986,9,19,n04d,tu,d,4,15.22,0.01,17.78,45.7,,
PAB04,1,1986,9,19,n04d,tu,d,5,12.1,0.72,24.62,67.75,,
PAB04,1,1986,9,18,n01b,fl,a,1,10.68,1.19,11.26,43.8,,
PAB04,1,1986,9,18,n01b,fl,a,2,24.37,4.08,17.07,58.29,,
PAB04,1,1986,9,18,n01b,fl,a,3,25.3,2.88,23.68,63.7,,
PAB04,1,1986,9,18,n01b,fl,a,4,16.27,1.44,6.67,168.54,,
PAB04,1,1986,9,18,n01b,fl,a,5,17.83,0.78,32.44,119.56,,
PAB04,1,1986,9,18,n01b,fl,b,1,3.6,16.88,2.55,142.77,,
PAB04,1,1986,9,18,n01b,fl,b,2,7.26,5.96,4.76,124.92,,
PAB04,1,1986,9,18,n01b,fl,b,3,10.75,53.99,7.58,76.35,,
PAB04,1,1986,9,18,n01b,fl,b,4,13,5.24,8.66,42.78,,
PAB04,1,1986,9,18,n01b,fl,b,5,5.99,9.82,5.13,24.59,,
PAB04,1,1986,9,18,n01b,fl,c,1,11.05,9.4,10.19,33.65,,
PAB04,1,1986,9,18,n01b,fl,c,2,11.24,10.34,10.96,62.13,,
PAB04,1,1986,9,18,n01b,fl,c,3,13.01,4.04,6.56,132.31,,
PAB04,1,1986,9,18,n01b,fl,c,4,20.43,3.53,16.05,36.64,,
PAB04,1,1986,9,18,n01b,fl,c,5,7.41,13.86,4.18,64.38,,
PAB04,1,1986,9,18,n01b,fl,d,1,2.34,58.15,6.42,104.66,,
PAB04,1,1986,9,18,n01b,fl,d,2,3.4,8.17,11.35,132.95,,
PAB04,1,1986,9,18,n01b,fl,d,3,3.85,12.11,4.9,111.8,,
PAB04,1,1986,9,18,n01b,fl,d,4,9.21,2.67,20.04,94.48,,
PAB04,1,1986,9,18,n01b,fl,d,5,6.26,4.76,9.7,45.74,,
PAB04,1,1986,9,18,n01b,tu,a,1,13.47,1.92,13.71,63.05,,
PAB04,1,1986,9,18,n01b,tu,a,2,16.31,28.01,10.86,69.1,,
PAB04,1,1986,9,18,n01b,tu,a,3,22.94,0.15,38.88,104.27,,
PAB04,1,1986,9,18,n01b,tu,a,4,7.86,3.8,12.93,123.66,,
PAB04,1,1986,9,18,n01b,tu,a,5,23.62,7.01,15.52,36.9,,
PAB04,1,1986,9,18,n01b,tu,b,1,10.74,16.2,72.77,57.35,,
PAB04,1,1986,9,18,n01b,tu,b,2,7.08,6.35,16.53,63.48,,
PAB04,1,1986,9,18,n01b,tu,b,3,7.79,20.27,17.41,100.77,,
PAB04,1,1986,9,18,n01b,tu,b,4,32.18,3.92,21.41,82.83,,
PAB04,1,1986,9,18,n01b,tu,b,5,16.16,4.67,13.51,57.27,,
PAB04,1,1986,9,18,n01b,tu,c,1,19.81,1.34,30.55,102.15,,
PAB04,1,1986,9,18,n01b,tu,c,2,22.25,15.74,24.1,112.58,,
PAB04,1,1986,9,18,n01b,tu,c,3,17.19,2.9,14.77,56.22,,
PAB04,1,1986,9,18,n01b,tu,c,4,22.25,6.14,16.49,65.83,,
PAB04,1,1986,9,18,n01b,tu,c,5,19.48,0.27,18.53,54.53,,
PAB04,1,1986,9,18,n01b,tu,d,1,23.25,12.06,29.51,52.63,,
PAB04,1,1986,9,18,n01b,tu,d,2,4.42,6.45,21.11,65.25,,
PAB04,1,1986,9,18,n01b,tu,d,3,6.01,0.79,13.14,47.41,,
PAB04,1,1986,9,18,n01b,tu,d,4,30.11,16.45,19.82,68.8,,
PAB04,1,1986,9,18,n01b,tu,d,5,5.76,1.44,3.55,83.97,,
PAB04,1,1986,9,24,n00b,fl,a,1,25.34,5.19,13.33,143.28,,
PAB04,1,1986,9,24,n00b,fl,a,2,11.35,0.95,14.78,70.49,,
PAB04,1,1986,9,24,n00b,fl,a,3,20.49,3.88,31.02,84.47,,
PAB04,1,1986,9,24,n00b,fl,a,4,11.6,6.72,21.91,32.3,,
PAB04,1,1986,9,24,n00b,fl,a,5,10.46,8.08,29.97,31.92,,
PAB04,1,1986,9,24,n00b,fl,b,1,10.79,5.7,13.63,66.97,,
PAB04,1,1986,9,24,n00b,fl,b,2,6.83,6.09,12.16,29.55,,
PAB04,1,1986,9,24,n00b,fl,b,3,10.17,3.35,6.08,75.83,,
PAB04,1,1986,9,24,n00b,fl,b,4,16.61,12.38,19.1,14.83,,
PAB04,1,1986,9,24,n00b,fl,b,5,9.61,7.23,48.75,27.94,,
PAB04,1,1986,9,24,n00b,fl,c,1,9.69,5.9,20.68,28.69,,
PAB04,1,1986,9,24,n00b,fl,c,2,2.44,4.86,21.22,18.72,,
PAB04,1,1986,9,24,n00b,fl,c,3,6.38,4.69,6.86,46.39,,
PAB04,1,1986,9,24,n00b,fl,c,4,6.81,14.6,7.58,36.21,,
PAB04,1,1986,9,24,n00b,fl,c,5,8.55,7.86,5.17,23.5,,
PAB04,1,1986,9,24,n00b,fl,d,1,6.92,5.62,29.55,25.42,,
PAB04,1,1986,9,24,n00b,fl,d,2,9.63,0.96,12.44,43.14,,
PAB04,1,1986,9,24,n00b,fl,d,3,3.51,11.9,10.82,48.91,,
PAB04,1,1986,9,24,n00b,fl,d,4,6.18,9.18,32.53,25.93,,
PAB04,1,1986,9,24,n00b,fl,d,5,22.99,3.42,32.83,21.08,,
PAB04,1,1986,9,24,n00b,fl,e,1,8.4,3.09,15.69,114.53,,
PAB04,1,1986,9,24,n00b,fl,e,2,16.96,8.62,27.76,99.56,,
PAB04,1,1986,9,24,n00b,fl,e,3,8.67,10.24,12.05,38.43,,
PAB04,1,1986,9,24,n00b,fl,e,4,10.51,10.22,12.91,41.45,,
PAB04,1,1986,9,24,n00b,fl,e,5,12.87,2.53,8.35,10.48,,
PAB04,1,1986,9,12,n00b,tu,a,1,7.83,6.48,4.34,107.06,,
PAB04,1,1986,9,12,n00b,tu,a,2,25.23,6.72,41.13,31.24,,
PAB04,1,1986,9,12,n00b,tu,a,3,5.27,3.46,23.15,47.49,,
PAB04,1,1986,9,12,n00b,tu,a,4,17.71,2.4,9.04,34.72,,
PAB04,1,1986,9,12,n00b,tu,a,5,44.77,7.31,25.49,63.63,,
PAB04,1,1986,9,12,n00b,tu,b,1,7.32,12.23,11.28,135.9,,
PAB04,1,1986,9,12,n00b,tu,b,2,6.24,4.01,3.99,69.22,,
PAB04,1,1986,9,12,n00b,tu,b,3,11.28,52.71,33.85,51.97,,
PAB04,1,1986,9,12,n00b,tu,b,4,15.2,0.21,10.32,95.05,,
PAB04,1,1986,9,12,n00b,tu,b,5,10.82,11.34,6.65,123.94,,
PAB04,1,1986,9,12,n00b,tu,c,1,9.23,8.87,10.73,73.18,,
PAB04,1,1986,9,12,n00b,tu,c,2,29.33,8.84,20.04,57.83,,
PAB04,1,1986,9,12,n00b,tu,c,3,,42.29,1.52,120.42,,
PAB04,1,1986,9,12,n00b,tu,c,4,22.33,0.38,21.99,85.47,,
PAB04,1,1986,9,12,n00b,tu,c,5,13.94,4.03,23.41,82.29,,
PAB04,1,1986,9,12,n00b,tu,d,1,14.38,18.25,19.11,107.85,,
PAB04,1,1986,9,12,n00b,tu,d,2,26.86,6.6,11.86,92.12,,
PAB04,1,1986,9,12,n00b,tu,d,3,11.75,0.38,28.03,59.85,,
PAB04,1,1986,9,12,n00b,tu,d,4,32.61,1.93,18.93,53.47,,
PAB04,1,1986,9,12,n00b,tu,d,5,9.26,19.65,32.53,128.22,,
PAB04,1,1986,9,23,001c,fl,a,1,14.57,18.29,11.35,,,
PAB04,1,1986,9,23,001c,fl,a,2,11.75,0.54,11.12,,,
PAB04,1,1986,9,23,001c,fl,a,3,11.54,0.33,8.28,,,
PAB04,1,1986,9,23,001c,fl,a,4,25.79,2.55,20.56,,,
PAB04,1,1986,9,23,001c,fl,a,5,13.74,12.79,8.31,,,
PAB04,1,1986,9,23,001c,fl,b,1,15.42,5.24,11.4,,,
PAB04,1,1986,9,23,001c,fl,b,2,16.89,3.13,17.1,,,
PAB04,1,1986,9,23,001c,fl,b,3,11.9,4.6,15.66,,,
PAB04,1,1986,9,23,001c,fl,b,4,9.04,2.57,24.57,,,
PAB04,1,1986,9,23,001c,fl,b,5,10.21,4.22,27.81,,,
PAB04,1,1986,9,23,001c,fl,c,1,16.02,0,7.75,,,
PAB04,1,1986,9,23,001c,fl,c,2,10.82,25.8,5.14,,,
PAB04,1,1986,9,23,001c,fl,c,3,18.89,19.99,16.05,,,
PAB04,1,1986,9,23,001c,fl,c,4,7.39,16.23,6.7,,,
PAB04,1,1986,9,23,001c,fl,c,5,16.79,0.42,9.21,,,
PAB04,1,1986,9,23,001c,fl,d,1,11.99,5.4,6.71,,,
PAB04,1,1986,9,23,001c,fl,d,2,18.18,0.33,18.04,,,
PAB04,1,1986,9,23,001c,fl,d,3,11.94,0.49,9.36,,,
PAB04,1,1986,9,23,001c,fl,d,4,13.59,1.87,10.38,,,
PAB04,1,1986,9,23,001c,fl,d,5,10.92,3.61,10.83,,,
PAB04,1,1986,9,23,001c,tu,a,1,17.53,0.23,37.15,,,
PAB04,1,1986,9,23,001c,tu,a,2,28.83,0,20.79,,,
PAB04,1,1986,9,23,001c,tu,a,3,22.99,1.07,40.17,,,
PAB04,1,1986,9,23,001c,tu,a,4,29.14,2.17,22.89,,,
PAB04,1,1986,9,23,001c,tu,a,5,22.12,1.45,13.57,,,
PAB04,1,1986,9,23,001c,tu,b,1,60.77,0,17.17,,,
PAB04,1,1986,9,23,001c,tu,b,2,21,0.42,14.18,,,
PAB04,1,1986,9,23,001c,tu,b,3,21.65,2.65,24.57,,,
PAB04,1,1986,9,23,001c,tu,b,4,32.81,0.23,21.52,,,
PAB04,1,1986,9,23,001c,tu,b,5,37.93,8.13,19.72,,,
PAB04,1,1986,9,23,001c,tu,c,1,37.96,4.53,24.14,,,
PAB04,1,1986,9,23,001c,tu,c,2,32.41,0,18.91,,,
PAB04,1,1986,9,23,001c,tu,c,3,31.04,0,23.82,,,
PAB04,1,1986,9,23,001c,tu,c,4,22.98,1.15,19.84,,,
PAB04,1,1986,9,23,001c,tu,c,5,35.39,0.19,29.82,,,
PAB04,1,1986,9,23,001c,tu,d,1,27.68,2.43,19.18,,,
PAB04,1,1986,9,23,001c,tu,d,2,34.28,0,22.79,,,
PAB04,1,1986,9,23,001c,tu,d,3,25.07,3.14,15.81,,,
PAB04,1,1986,9,23,001c,tu,d,4,21.66,0.78,19.64,,,
PAB04,1,1986,9,23,001c,tu,d,5,22.1,1.93,21.57,,,
PAB04,1,1986,9,16,002d,fl,a,1,24.03,1.51,11.08,,,
PAB04,1,1986,9,16,002d,fl,a,2,14.4,4.45,8.57,,,
PAB04,1,1986,9,16,002d,fl,a,3,33.06,2.39,14.77,,,
PAB04,1,1986,9,16,002d,fl,a,4,28.09,2.69,13.12,,,
PAB04,1,1986,9,16,002d,fl,a,5,30.63,1.52,16.45,,,
PAB04,1,1986,9,16,002d,fl,b,1,23.91,1.64,12.27,,,
PAB04,1,1986,9,16,002d,fl,b,2,31.77,3.09,20.92,,,
PAB04,1,1986,9,16,002d,fl,b,3,17.53,1,13.89,,,
PAB04,1,1986,9,16,002d,fl,b,4,24.05,0.29,17.31,,,
PAB04,1,1986,9,16,002d,fl,b,5,31.32,2.35,16.65,,,
PAB04,1,1986,9,16,002d,fl,c,1,18.34,3.95,14.84,,,
PAB04,1,1986,9,16,002d,fl,c,2,17.63,4.44,10.27,,,
PAB04,1,1986,9,16,002d,fl,c,3,42.52,1.13,16.71,,,
PAB04,1,1986,9,16,002d,fl,c,4,11.61,3.61,15.83,,,
PAB04,1,1986,9,16,002d,fl,c,5,20.35,1.36,19.35,,,
PAB04,1,1986,9,16,002d,fl,d,1,15.69,0.83,16.88,,,
PAB04,1,1986,9,16,002d,fl,d,2,21.74,0.87,22.68,,,
PAB04,1,1986,9,16,002d,fl,d,3,7.19,7.87,24.74,,,
PAB04,1,1986,9,16,002d,fl,d,4,22.52,3.76,33.77,,,
PAB04,1,1986,9,16,002d,fl,d,5,22.92,0,30.7,,,
PAB04,1,1987,9,11,001c,fl,a,1,11.94,11.63,6.87,,,
PAB04,1,1987,9,11,001c,fl,a,2,20.39,0.62,7.59,,,
PAB04,1,1987,9,11,001c,fl,a,3,17.38,7.69,7.26,,,
PAB04,1,1987,9,11,001c,fl,a,4,35.4,0.51,13.11,,,
PAB04,1,1987,9,11,001c,fl,a,5,31.85,0,13.05,,,
PAB04,1,1987,9,11,001c,fl,b,1,18.62,3.72,9.07,,,
PAB04,1,1987,9,11,001c,fl,b,2,13.71,0.47,5.53,,,
PAB04,1,1987,9,11,001c,fl,b,3,18.17,9.9,10.49,,,
PAB04,1,1987,9,11,001c,fl,b,4,36.03,15.67,15.08,,,
PAB04,1,1987,9,11,001c,fl,b,5,23.14,1.05,10.82,,,
PAB04,1,1987,9,11,001c,fl,c,1,19.18,0,7.28,,,
PAB04,1,1987,9,11,001c,fl,c,2,16.79,0,11.49,,,
PAB04,1,1987,9,11,001c,fl,c,3,20.66,1.38,9.01,,,
PAB04,1,1987,9,11,001c,fl,c,4,14.02,4.95,6.68,,,
PAB04,1,1987,9,11,001c,fl,c,5,27.32,0.06,12.5,,,
PAB04,1,1987,9,11,001c,fl,d,1,15.31,0.18,7.98,,,
PAB04,1,1987,9,11,001c,fl,d,2,8.76,0,4.43,,,
PAB04,1,1987,9,11,001c,fl,d,3,19.86,0,7.52,,,
PAB04,1,1987,9,11,001c,fl,d,4,15.24,4.13,5.94,,,
PAB04,1,1987,9,11,001c,fl,d,5,18.69,0.18,6.82,,,
PAB04,1,1987,9,14,001c,tu,a,1,46.52,0.6,21.79,,,
PAB04,1,1987,9,14,001c,tu,a,2,30.15,32.01,13.02,,,
PAB04,1,1987,9,14,001c,tu,a,3,27.6,0.65,10.25,,,
PAB04,1,1987,9,14,001c,tu,a,4,34.64,0.83,12.64,,,
PAB04,1,1987,9,14,001c,tu,a,5,18.48,0,8.28,,,
PAB04,1,1987,9,14,001c,tu,b,1,57.97,1.32,24.22,,,
PAB04,1,1987,9,14,001c,tu,b,2,29.18,0.17,15.05,,,
PAB04,1,1987,9,14,001c,tu,b,3,18.06,3.13,11.64,,,
PAB04,1,1987,9,14,001c,tu,b,4,42.84,7.11,17.8,,,
PAB04,1,1987,9,14,001c,tu,b,5,30.45,3.89,14.99,,,
PAB04,1,1987,9,14,001c,tu,c,1,29.48,3.37,21.56,,,
PAB04,1,1987,9,14,001c,tu,c,2,26.56,1.9,16.63,,,
PAB04,1,1987,9,14,001c,tu,c,3,36.6,6.23,23.17,,,
PAB04,1,1987,9,14,001c,tu,c,4,30.36,2,20.24,,,
PAB04,1,1987,9,14,001c,tu,c,5,26.75,0.03,26.87,,,
PAB04,1,1987,9,14,001c,tu,d,1,25.88,0,18.3,,,
PAB04,1,1987,9,14,001c,tu,d,2,35.6,2.03,18.59,,,
PAB04,1,1987,9,14,001c,tu,d,3,24.56,1.34,19.52,,,
PAB04,1,1987,9,14,001c,tu,d,4,22.15,0.31,14.44,,,
PAB04,1,1987,9,14,001c,tu,d,5,24.18,1.81,13.3,,,
PAB04,1,1987,9,17,002d,fl,a,1,20.03,1.61,28.32,24.06,,
PAB04,1,1987,9,17,002d,fl,a,2,17.36,2.53,34.99,13.81,,
PAB04,1,1987,9,17,002d,fl,a,3,21.63,1.8,33.87,14.29,,
PAB04,1,1987,9,17,002d,fl,a,4,12.67,1.77,16.6,20.27,,
PAB04,1,1987,9,17,002d,fl,a,5,16.96,1.02,16.48,24.7,,
PAB04,1,1987,9,17,002d,fl,b,1,16.97,0.37,26.04,20.5,,
PAB04,1,1987,9,17,002d,fl,b,2,19.18,1.13,25.33,35.98,,
PAB04,1,1987,9,17,002d,fl,b,3,14.6,4.16,30.18,16.55,,
PAB04,1,1987,9,17,002d,fl,b,4,18.16,3.78,41.33,26.08,,
PAB04,1,1987,9,17,002d,fl,b,5,13.09,2.06,22.86,15.6,,
PAB04,1,1987,9,17,002d,fl,c,1,13.99,1.61,19.91,16.5,,
PAB04,1,1987,9,17,002d,fl,c,2,22.11,0.7,32.36,24.33,,
PAB04,1,1987,9,17,002d,fl,c,3,15.8,2.03,17.8,11.82,,
PAB04,1,1987,9,17,002d,fl,c,4,19.56,0.57,24.27,17.76,,
PAB04,1,1987,9,17,002d,fl,c,5,11.89,1.03,16.8,21.34,,
PAB04,1,1987,9,17,002d,fl,d,1,18.21,1.96,18.81,16.99,,
PAB04,1,1987,9,17,002d,fl,d,2,12.02,4.26,18.71,17.12,,
PAB04,1,1987,9,17,002d,fl,d,3,12.77,3.69,27.27,18.96,,
PAB04,1,1987,9,17,002d,fl,d,4,9.86,0.8,19.89,16.32,,
PAB04,1,1987,9,17,002d,fl,d,5,9.46,1.05,11.44,9.37,,
PAB04,1,1987,9,22,n00b,fl,a,1,20.36,2.57,10.41,112,,
PAB04,1,1987,9,22,n00b,fl,a,2,11.98,3.45,5.76,57.28,,
PAB04,1,1987,9,22,n00b,fl,a,3,18.54,0.85,11.11,11.82,,
PAB04,1,1987,9,22,n00b,fl,a,4,10.33,3.92,5.88,54.26,,
PAB04,1,1987,9,22,n00b,fl,a,5,16.11,0,26.5,114.06,,
PAB04,1,1987,9,22,n00b,fl,b,1,27.95,2.51,14.12,68.48,,
PAB04,1,1987,9,22,n00b,fl,b,2,19.36,0.45,19.15,32.77,,
PAB04,1,1987,9,22,n00b,fl,b,3,22.32,2.91,34.14,25.69,,
PAB04,1,1987,9,22,n00b,fl,b,4,20.96,1,13.02,57.61,,
PAB04,1,1987,9,22,n00b,fl,b,5,18.7,1.18,13.75,34.78,,
PAB04,1,1987,9,22,n00b,fl,c,1,24.44,3.6,11.85,50.08,,
PAB04,1,1987,9,22,n00b,fl,c,2,8.71,5.49,7.57,17.11,,
PAB04,1,1987,9,22,n00b,fl,c,3,9.69,2.74,2.86,33.94,,
PAB04,1,1987,9,22,n00b,fl,c,4,11.02,5.38,6.23,8.9,,
PAB04,1,1987,9,22,n00b,fl,c,5,20.5,10.49,10.1,22.37,,
PAB04,1,1987,9,22,n00b,fl,d,1,6.91,1.2,7.83,51.55,,
PAB04,1,1987,9,22,n00b,fl,d,2,15.65,4.78,15.06,85.44,,
PAB04,1,1987,9,22,n00b,fl,d,3,11.61,6.86,8.84,100.34,,
PAB04,1,1987,9,22,n00b,fl,d,4,22.48,2.39,9.77,83.97,,
PAB04,1,1987,9,22,n00b,fl,d,5,11.35,1.3,6.36,65.77,,
PAB04,1,1987,9,22,n00b,fl,e,1,18.62,4.19,14.1,99.51,,
PAB04,1,1987,9,22,n00b,fl,e,2,15.14,2.74,9.21,54.76,,
PAB04,1,1987,9,22,n00b,fl,e,3,19.93,2.69,8.12,70.67,,
PAB04,1,1987,9,22,n00b,fl,e,4,17.77,3.13,9.57,39.2,,
PAB04,1,1987,9,22,n00b,fl,e,5,14.21,2.89,17.44,37.75,,
PAB04,1,1987,9,22,n00b,tu,a,1,5.23,16.29,5.76,37.87,,
PAB04,1,1987,9,22,n00b,tu,a,2,10.5,4.85,5.76,20.08,,
PAB04,1,1987,9,22,n00b,tu,a,3,43.67,2.02,19.66,40.14,,
PAB04,1,1987,9,22,n00b,tu,a,4,11.96,4.69,10.77,28.62,,
PAB04,1,1987,9,22,n00b,tu,a,5,19.61,0.29,15.31,41,,
PAB04,1,1987,9,22,n00b,tu,b,1,9.63,30.06,7.34,9.18,,
PAB04,1,1987,9,22,n00b,tu,b,2,8.27,13.18,7.75,18,,
PAB04,1,1987,9,22,n00b,tu,b,3,0.37,53.58,2.09,57.54,,
PAB04,1,1987,9,22,n00b,tu,b,4,15.85,0,15.59,33.42,,
PAB04,1,1987,9,22,n00b,tu,b,5,15.5,2.22,10.72,21.87,,
PAB04,1,1987,9,22,n00b,tu,c,1,19.08,28.41,29.43,55.99,,
PAB04,1,1987,9,22,n00b,tu,c,2,26.15,25.19,26.3,38.65,,
PAB04,1,1987,9,22,n00b,tu,c,3,13.21,0.31,13.67,43.96,,
PAB04,1,1987,9,22,n00b,tu,c,4,13.58,0.99,16.43,60.08,,
PAB04,1,1987,9,22,n00b,tu,c,5,10.83,0.91,18.96,51.89,,
PAB04,1,1987,9,22,n00b,tu,d,1,30.78,3.63,25.59,54.06,,
PAB04,1,1987,9,22,n00b,tu,d,2,21.6,0,11.12,38.1,,
PAB04,1,1987,9,22,n00b,tu,d,3,3.14,22.41,4.91,132.54,,
PAB04,1,1987,9,22,n00b,tu,d,4,8.95,0,19.25,57.87,,
PAB04,1,1987,9,22,n00b,tu,d,5,6.71,12.8,8.05,82.92,,
PAB04,1,1987,9,25,n01b,fl,a,1,26.16,23.1,16.73,29.3,,
PAB04,1,1987,9,25,n01b,fl,a,2,20.31,2.14,24.18,33.08,,
PAB04,1,1987,9,25,n01b,fl,a,3,13.9,11.79,32.67,61.32,,
PAB04,1,1987,9,25,n01b,fl,a,4,12.48,0.51,31.69,111.35,,
PAB04,1,1987,9,25,n01b,fl,a,5,21.15,2.37,26.46,56.83,,
PAB04,1,1987,9,25,n01b,fl,b,1,11.67,0.84,15.93,37.63,,
PAB04,1,1987,9,25,n01b,fl,b,2,10.37,0.82,15.09,39.5,,
PAB04,1,1987,9,25,n01b,fl,b,3,14.01,5.28,12.22,18.12,,
PAB04,1,1987,9,25,n01b,fl,b,4,21.22,25.07,9.94,43.77,,
PAB04,1,1987,9,25,n01b,fl,b,5,11.87,5.83,8.48,33.03,,
PAB04,1,1987,9,25,n01b,fl,c,1,25.48,0.55,15.84,83.05,,
PAB04,1,1987,9,25,n01b,fl,c,2,27.16,0.38,23.29,74.11,,
PAB04,1,1987,9,25,n01b,fl,c,3,26.28,0.29,21.84,41.52,,
PAB04,1,1987,9,25,n01b,fl,c,4,29.28,0.96,25.75,25.08,,
PAB04,1,1987,9,25,n01b,fl,c,5,12.68,1.69,8.21,43.67,,
PAB04,1,1987,9,25,n01b,fl,d,1,12.05,10.7,12.4,119.75,,
PAB04,1,1987,9,25,n01b,fl,d,2,14.65,13.56,10.71,43.95,,
PAB04,1,1987,9,25,n01b,fl,d,3,12.7,6.4,15.04,31.78,,
PAB04,1,1987,9,25,n01b,fl,d,4,8.57,3.03,12.77,30.99,,
PAB04,1,1987,9,25,n01b,fl,d,5,10.25,1.56,13.3,65.46,,
PAB04,1,1987,9,29,n01b,tu,a,1,11,6.07,31.04,56.29,,
PAB04,1,1987,9,29,n01b,tu,a,2,8.74,84.41,14.89,82.41,,
PAB04,1,1987,9,29,n01b,tu,a,3,10.02,5.82,4.7,31.74,,
PAB04,1,1987,9,29,n01b,tu,a,4,15.31,5.6,27.21,31.05,,
PAB04,1,1987,9,29,n01b,tu,a,5,12.76,2.95,11.89,36.89,,
PAB04,1,1987,9,29,n01b,tu,b,1,1.59,143.38,4.24,105.8,,
PAB04,1,1987,9,29,n01b,tu,b,2,3.05,0.17,23.4,128.06,,
PAB04,1,1987,9,29,n01b,tu,b,3,5.77,6.17,20.53,72.18,,
PAB04,1,1987,9,29,n01b,tu,b,4,11.95,7.79,16.65,99.17,,
PAB04,1,1987,9,29,n01b,tu,b,5,4.81,0.24,23.89,101.77,,
PAB04,1,1987,9,29,n01b,tu,c,1,24.19,0.21,46.56,36.58,,
PAB04,1,1987,9,29,n01b,tu,c,2,18.85,2.46,41.47,57.41,,
