Year,Treatment,Station,Replicate,Source,Campaign,Date,Species,Fraction,biomass_g_m2,anpp_total,Pseudo_PercCover,Disturbed_Microplot,Fertilized_Microplot,Method,area_sampled,meantemp,annualprecip
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Erigeron sp.,NA,0.666666667,414.0333334,0.161017631,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Trifolium repens L.,NA,111.9,414.0333334,27.02680943,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Hieracium caespitosum,NA,3.7,414.0333334,0.893647854,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,0.433333333,611.9666666,0.070809957,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,0.333333333,611.9666666,0.054469198,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Persicaria maculosa  Gray,NA,2.633333333,611.9666666,0.430306662,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Rumex crispus L.,NA,134.6333333,611.9666666,22.00010894,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Conyza canadensis (L.) Cronq.,NA,323.2333333,611.9666666,52.81878098,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Apocynum cannabinum L.,NA,93.53333333,611.9666666,15.28405687,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Veronica peregrina L.,NA,0.6,611.9666666,0.098044556,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Unknown dicot (*),NA,0.133333333,611.9666666,0.021787679,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,6.1,611.9666666,0.996786317,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Unknown monocot (*),NA,0.233333333,611.9666666,0.038128438,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Ambrosia artemisiifolia L.,NA,50.1,611.9666666,8.186720411,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Rumex acetosella L.,NA,0.3,336.5333333,0.089144216,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,1.5,336.5333333,0.445721078,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Conyza canadensis (L.) Cronq.,NA,334.7333333,336.5333333,99.46513471,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Rumex acetosella L.,NA,12.2,291.04,4.191863662,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,0.366666667,291.04,0.125984974,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,2.64,291.04,0.907091809,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Conyza canadensis (L.) Cronq.,NA,233.5333333,291.04,80.24097489,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Hypericum perforatum L.,NA,31.33333333,291.04,10.76598864,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,10.4,291.04,3.573391974,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Solidago altissima L.,NA,0.566666667,291.04,0.19470405,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Taraxacum officinale Weber in,NA,42.23333333,364.9,11.5739472,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Conyza canadensis (L.) Cronq.,NA,321.5666667,364.9,88.12460035,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,0.166666667,364.9,0.045674614,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Setaria viridis (L.) Beauv.,NA,0.6,364.9,0.164428611,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,0.033333333,364.9,0.009134923,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,6.266666667,448.2,1.398185334,undisturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,0.8,448.2,0.178491745,undisturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Unknown dicot (*),NA,0.233333333,448.2,0.052060092,undisturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,83.93333333,243.1666667,34.51679232,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,54.83333333,243.1666667,22.54969157,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Malva neglecta Wallr.,NA,0.2,774.6166666,0.025819222,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Conyza canadensis (L.) Cronq.,NA,15.73333333,774.6166666,2.031112163,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,60.7,774.6166666,7.836134002,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,0.033333333,774.6166666,0.004303204,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Capsella bursa-pastoris (L.) Medicus,NA,0.033333333,774.6166666,0.004303204,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Elymus repens (L.) Gould,NA,116.4333333,774.6166666,15.03109064,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,0.133333333,774.6166666,0.017212815,undisturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Ambrosia artemisiifolia L.,NA,20.16666667,439.3333334,4.590288316,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,99.2,439.3333334,22.57966616,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Panicum capillare L.,NA,47.63333333,305.8333334,15.57493188,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,51.46666667,305.8333334,16.82833787,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,8.466666667,305.8333334,2.76839237,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,198.2666667,305.8333334,64.82833788,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,37.36666667,283.9666667,13.15882146,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,122.6,283.9666667,43.17408146,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,2.466666667,283.9666667,0.868646555,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,116.3666667,283.9666667,40.97898815,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,5.166666667,283.9666667,1.819462378,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,0.07,281.2933333,0.024885055,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,7.8,281.2933333,2.7729061,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Elymus repens (L.) Gould,NA,2.066666667,281.2933333,0.734701616,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,125.79,281.2933333,44.71844338,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,84.73333333,281.2933333,30.12276627,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Setaria faberi Herrm.,NA,43.4,281.2933333,15.42873394,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,17.16666667,281.2933333,6.102763427,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Stellaria media (L.) Vill.,NA,0.266666667,281.2933333,0.094800209,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Setaria pumila (Poir.) Roem. & Schult,NA,2.4,278.5,0.861759425,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,44.73333333,278.5,16.06223818,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,3,278.5,1.077199282,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Panicum capillare L.,NA,0.3,278.5,0.107719928,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Setaria viridis (L.) Beauv.,NA,1.433333333,278.5,0.514661879,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Portulaca oleracea L.,NA,1,278.5,0.359066427,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,11.2,278.5,4.021543986,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,2.066666667,278.5,0.742070617,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Mollugo verticillata L.,NA,0.3,278.5,0.107719928,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,56.06666667,278.5,20.13165769,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Elymus repens (L.) Gould,NA,156,278.5,56.01436266,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,22.86666667,170.7,13.39582113,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Rumex acetosella L.,NA,8.1,170.7,4.745166959,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,10.66666667,170.7,6.248779537,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Apocynum cannabinum L.,NA,2.066666667,243.1666667,0.84989719,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus albus L.,NA,4.1,243.1666667,1.686086361,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,98.23333333,243.1666667,40.39753256,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,0.3,439.3333334,0.068285281,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Setaria pumila (Poir.) Roem. & Schult,NA,1.433333333,439.3333334,0.326251897,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,202.8666667,439.3333334,46.17602428,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,115.3666667,439.3333334,26.25948407,disturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,6.266666667,222.7,2.813950007,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Taraxacum officinale Weber in,NA,10.9,222.7,4.894476874,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,126.3666667,222.7,56.74300255,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,31.73333333,324.3,9.785178333,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,0.766666667,324.3,0.23640662,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,221.2333333,324.3,68.21872751,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus albus L.,NA,1.066666667,324.3,0.328913558,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,66.63333333,324.3,20.54681879,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R3,MCSE Microplot (Table 154),NA,8/8/90,Apocynum cannabinum L.,NA,2.866666667,324.3,0.883955186,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,11.03333333,259.0333333,4.25942607,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Unknown dicot (*),NA,0.033333333,259.0333333,0.012868357,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Stellaria media (L.) Vill.,NA,0.033333333,259.0333333,0.012868357,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,35.2,259.0333333,13.58898469,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,98.6,259.0333333,38.06459915,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,42.1,259.0333333,16.25273453,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R4,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,72.03333333,259.0333333,27.80851885,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,298.0333333,420.5666667,70.86470634,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,8.133333333,420.5666667,1.933898708,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,0.6,420.5666667,0.142664659,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,113.5666667,420.5666667,27.00324959,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R5,MCSE Microplot (Table 154),NA,8/8/90,Taraxacum officinale Weber in,NA,0.233333333,420.5666667,0.055480701,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Unknown monocot (*),NA,2.6,360.07,0.722081817,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Unknown dicot (*),NA,0.003333333,360.07,0.000925746,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Setaria viridis (L.) Beauv.,NA,0.6,360.07,0.166634266,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Panicum dichotomiflorum Michx.,NA,0.9,360.07,0.249951398,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Panicum capillare L.,NA,0.266666667,360.07,0.074059674,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,123.9,360.07,34.40997584,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,92.63333333,360.07,25.72647911,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Ambrosia artemisiifolia L.,NA,1.333333333,360.07,0.370298368,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,0.033333333,360.07,0.009257459,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Elymus repens (L.) Gould,NA,91.03333333,360.07,25.28212107,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R6,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,46.76666667,360.07,12.98821526,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,0.3,726.05,0.041319468,undisturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus retroflexus L.,NA,120.9,170.7,70.82601054,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,1,170.7,0.585823081,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Amaranthus albus L.,NA,7.166666667,170.7,4.19839875,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Abutilon theophrasti Medikus,NA,31.36666667,222.7,14.08471786,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Ambrosia artemisiifolia L.,NA,12.73333333,222.7,5.717706928,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Chenopodium album L.,NA,34.83333333,222.7,15.64137105,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R2,MCSE Microplot (Table 154),NA,8/8/90,Digitaria sanguinalis (L.) Scop.,NA,0.233333333,222.7,0.104774734,disturbed,unfertilized,sorted_to_species,0.3,9.665753425,1018.74
1990,T7,NA,R1,MCSE Microplot (Table 154),NA,8/8/90,Solidago canadensis L.,NA,0.5,726.05,0.068865781,undisturbed,fertilized,sorted_to_species,0.3,9.665753425,1018.74
