Year,Treatment,Replicate,Station,Source,ANPP g_m2,Disturbed_Microplot,Fertilized_Microplot,meantemp,annualprecip
2013,T7,R3,S4,MCSE (Table 291),852.49,NA,NA,8.746876712,1177.49
2013,T7,R3,S5,MCSE (Table 291),748.54,NA,NA,8.746876712,1177.49
2013,T7,R4,S1,MCSE (Table 291),653.92,NA,NA,8.746876712,1177.49
2013,T7,R6,S5,MCSE (Table 291),580.59,NA,NA,8.746876712,1177.49
2013,T7,R5,S2,MCSE (Table 291),620.63,NA,NA,8.746876712,1177.49
2013,T7,R5,S3,MCSE (Table 291),558.34,NA,NA,8.746876712,1177.49
2013,T7,R4,S5,MCSE (Table 291),922.57,NA,NA,8.746876712,1177.49
2013,T7,R5,S1,MCSE (Table 291),643.63,NA,NA,8.746876712,1177.49
2013,T7,R6,S1,MCSE (Table 291),574.79,NA,NA,8.746876712,1177.49
2013,T7,R6,S2,MCSE (Table 291),555.32,NA,NA,8.746876712,1177.49
2013,T7,R5,S4,MCSE (Table 291),659.21,NA,NA,8.746876712,1177.49
2013,T7,R6,S4,MCSE (Table 291),399.65,NA,NA,8.746876712,1177.49
2013,T7,R6,S3,MCSE (Table 291),493.92,NA,NA,8.746876712,1177.49
2014,T7,R4,S4,MCSE (Table 291),908.47,NA,NA,7.626109589,932.62
2014,T7,R4,S5,MCSE (Table 291),758.39,NA,NA,7.626109589,932.62
2014,T7,R3,S3,MCSE (Table 291),738.81,NA,NA,7.626109589,932.62
2014,T7,R4,S3,MCSE (Table 291),838.8,NA,NA,7.626109589,932.62
2014,T7,R1,NA,MCSE Microplot (Table 154),367.58,disturbed,unfertilized,7.626109589,932.62
2014,T7,R1,NA,MCSE Microplot (Table 154),1085.53,undisturbed,fertilized,7.626109589,932.62
2014,T7,R1,NA,MCSE Microplot (Table 154),525.22,undisturbed,unfertilized,7.626109589,932.62
2014,T7,R2,NA,MCSE Microplot (Table 154),1121.5,disturbed,fertilized,7.626109589,932.62
2014,T7,R2,NA,MCSE Microplot (Table 154),531.9,disturbed,unfertilized,7.626109589,932.62
2014,T7,R2,NA,MCSE Microplot (Table 154),1665.93,undisturbed,fertilized,7.626109589,932.62
2014,T7,R2,NA,MCSE Microplot (Table 154),984.54,undisturbed,unfertilized,7.626109589,932.62
2014,T7,R3,NA,MCSE Microplot (Table 154),711.31,disturbed,fertilized,7.626109589,932.62
2014,T7,R3,S4,MCSE (Table 291),834.87,NA,NA,7.626109589,932.62
2014,T7,R3,S5,MCSE (Table 291),660.76,NA,NA,7.626109589,932.62
2014,T7,R4,S1,MCSE (Table 291),912.12,NA,NA,7.626109589,932.62
2014,T7,R4,S2,MCSE (Table 291),820.13,NA,NA,7.626109589,932.62
2014,T7,R1,NA,MCSE Microplot (Table 154),1117.12,disturbed,fertilized,7.626109589,932.62
2014,T7,R4,NA,MCSE Microplot (Table 154),1488.19,undisturbed,fertilized,7.626109589,932.62
2014,T7,R4,NA,MCSE Microplot (Table 154),930.21,undisturbed,unfertilized,7.626109589,932.62
2014,T7,R5,NA,MCSE Microplot (Table 154),1278.06,disturbed,fertilized,7.626109589,932.62
2014,T7,R5,S1,MCSE (Table 291),627.43,NA,NA,7.626109589,932.62
2014,T7,R5,S2,MCSE (Table 291),622.05,NA,NA,7.626109589,932.62
2014,T7,R5,S3,MCSE (Table 291),638.47,NA,NA,7.626109589,932.62
2014,T7,R5,S4,MCSE (Table 291),755.09,NA,NA,7.626109589,932.62
2014,T7,R5,S5,MCSE (Table 291),801.81,NA,NA,7.626109589,932.62
2014,T7,R3,NA,MCSE Microplot (Table 154),280.86,disturbed,unfertilized,7.626109589,932.62
2014,T7,R3,NA,MCSE Microplot (Table 154),983.08,undisturbed,fertilized,7.626109589,932.62
2014,T7,R3,NA,MCSE Microplot (Table 154),902.75,undisturbed,unfertilized,7.626109589,932.62
2014,T7,R4,NA,MCSE Microplot (Table 154),1073.03,disturbed,fertilized,7.626109589,932.62
2014,T7,R4,NA,MCSE Microplot (Table 154),357.79,disturbed,unfertilized,7.626109589,932.62
2014,T7,R1,S1,MCSE (Table 291),782.05,NA,NA,7.626109589,932.62
2014,T7,R1,S2,MCSE (Table 291),630.86,NA,NA,7.626109589,932.62
2014,T7,R1,S3,MCSE (Table 291),883.01,NA,NA,7.626109589,932.62
2014,T7,R1,S4,MCSE (Table 291),822.71,NA,NA,7.626109589,932.62
2014,T7,R1,S5,MCSE (Table 291),693.86,NA,NA,7.626109589,932.62
2014,T7,R2,S1,MCSE (Table 291),936.12,NA,NA,7.626109589,932.62
2014,T7,R2,S2,MCSE (Table 291),836.64,NA,NA,7.626109589,932.62
2014,T7,R2,S3,MCSE (Table 291),557.44,NA,NA,7.626109589,932.62
2014,T7,R2,S4,MCSE (Table 291),658.92,NA,NA,7.626109589,932.62
2014,T7,R2,S5,MCSE (Table 291),870.95,NA,NA,7.626109589,932.62
2014,T7,R3,S1,MCSE (Table 291),595.02,NA,NA,7.626109589,932.62
2014,T7,R3,S2,MCSE (Table 291),645.85,NA,NA,7.626109589,932.62
2014,T7,R6,S4,MCSE (Table 291),529.45,NA,NA,7.626109589,932.62
2014,T7,R6,S5,MCSE (Table 291),938.38,NA,NA,7.626109589,932.62
2014,T7,R5,NA,MCSE Microplot (Table 154),672.32,undisturbed,fertilized,7.626109589,932.62
2014,T7,R5,NA,MCSE Microplot (Table 154),562.03,undisturbed,unfertilized,7.626109589,932.62
2014,T7,R6,NA,MCSE Microplot (Table 154),1181.9,disturbed,fertilized,7.626109589,932.62
2014,T7,R5,NA,MCSE Microplot (Table 154),913.06,disturbed,unfertilized,7.626109589,932.62
2014,T7,R6,S1,MCSE (Table 291),818.04,NA,NA,7.626109589,932.62
2014,T7,R6,S2,MCSE (Table 291),948.05,NA,NA,7.626109589,932.62
2014,T7,R6,S3,MCSE (Table 291),820.76,NA,NA,7.626109589,932.62
2014,T7,R6,NA,MCSE Microplot (Table 154),577.51,disturbed,unfertilized,7.626109589,932.62
2014,T7,R6,NA,MCSE Microplot (Table 154),846.7,undisturbed,fertilized,7.626109589,932.62
2014,T7,R6,NA,MCSE Microplot (Table 154),626.86,undisturbed,unfertilized,7.626109589,932.62
2015,T7,R6,S3,MCSE (Table 291),677.1,NA,NA,9.241205479,1153.55
2015,T7,R6,S4,MCSE (Table 291),728.41,NA,NA,9.241205479,1153.55
2015,T7,R6,S2,MCSE (Table 291),797.55,NA,NA,9.241205479,1153.55
2015,T7,R1,S1,MCSE (Table 291),667.79,NA,NA,9.241205479,1153.55
2015,T7,R6,S5,MCSE (Table 291),738.11,NA,NA,9.241205479,1153.55
2015,T7,R6,S1,MCSE (Table 291),722,NA,NA,9.241205479,1153.55
2015,T7,R1,S4,MCSE (Table 291),622.43,NA,NA,9.241205479,1153.55
2015,T7,R1,S5,MCSE (Table 291),781.57,NA,NA,9.241205479,1153.55
2015,T7,R1,S2,MCSE (Table 291),919.71,NA,NA,9.241205479,1153.55
2015,T7,R1,S3,MCSE (Table 291),778.68,NA,NA,9.241205479,1153.55
2015,T7,R2,S3,MCSE (Table 291),712.09,NA,NA,9.241205479,1153.55
2015,T7,R2,S4,MCSE (Table 291),754.27,NA,NA,9.241205479,1153.55
2015,T7,R2,S1,MCSE (Table 291),866,NA,NA,9.241205479,1153.55
2015,T7,R2,S2,MCSE (Table 291),795.77,NA,NA,9.241205479,1153.55
2015,T7,R3,S2,MCSE (Table 291),808.13,NA,NA,9.241205479,1153.55
2015,T7,R3,S3,MCSE (Table 291),824.7,NA,NA,9.241205479,1153.55
2015,T7,R3,S4,MCSE (Table 291),772.42,NA,NA,9.241205479,1153.55
2015,T7,R3,S5,MCSE (Table 291),690.53,NA,NA,9.241205479,1153.55
2015,T7,R4,S1,MCSE (Table 291),775.76,NA,NA,9.241205479,1153.55
2015,T7,R4,S2,MCSE (Table 291),894.94,NA,NA,9.241205479,1153.55
2015,T7,R4,S3,MCSE (Table 291),783.37,NA,NA,9.241205479,1153.55
2015,T7,R4,S4,MCSE (Table 291),749.05,NA,NA,9.241205479,1153.55
2015,T7,R4,S5,MCSE (Table 291),328.63,NA,NA,9.241205479,1153.55
2015,T7,R5,S1,MCSE (Table 291),587.8,NA,NA,9.241205479,1153.55
2015,T7,R5,S2,MCSE (Table 291),520.33,NA,NA,9.241205479,1153.55
2015,T7,R2,S5,MCSE (Table 291),678.97,NA,NA,9.241205479,1153.55
2015,T7,R3,S1,MCSE (Table 291),903.76,NA,NA,9.241205479,1153.55
2015,T7,R5,S5,MCSE (Table 291),664.22,NA,NA,9.241205479,1153.55
2015,T7,R5,S3,MCSE (Table 291),622.79,NA,NA,9.241205479,1153.55
2015,T7,R5,S4,MCSE (Table 291),801.83,NA,NA,9.241205479,1153.55
2016,T7,R2,S1,MCSE (Table 291),604.36,NA,NA,10.32418033,975
2016,T7,R2,S2,MCSE (Table 291),615.86,NA,NA,10.32418033,975
2016,T7,R2,S5,MCSE (Table 291),725.96,NA,NA,10.32418033,975
2016,T7,R3,S1,MCSE (Table 291),733.48,NA,NA,10.32418033,975
2016,T7,R2,S3,MCSE (Table 291),627.15,NA,NA,10.32418033,975
2016,T7,R2,S4,MCSE (Table 291),648.36,NA,NA,10.32418033,975
2016,T7,R1,S2,MCSE (Table 291),870.62,NA,NA,10.32418033,975
2016,T7,R1,S3,MCSE (Table 291),663.19,NA,NA,10.32418033,975
2016,T7,R3,S2,MCSE (Table 291),641.53,NA,NA,10.32418033,975
2016,T7,R1,S1,MCSE (Table 291),395.21,NA,NA,10.32418033,975
2016,T7,R1,S5,MCSE (Table 291),706.48,NA,NA,10.32418033,975
2016,T7,R4,S4,MCSE (Table 291),819.8,NA,NA,10.32418033,975
2016,T7,R4,S5,MCSE (Table 291),760.77,NA,NA,10.32418033,975
2016,T7,R5,S1,MCSE (Table 291),461.12,NA,NA,10.32418033,975
2016,T7,R5,S2,MCSE (Table 291),406.8,NA,NA,10.32418033,975
2016,T7,R5,S3,MCSE (Table 291),599.62,NA,NA,10.32418033,975
2016,T7,R5,S4,MCSE (Table 291),594.33,NA,NA,10.32418033,975
2016,T7,R5,S5,MCSE (Table 291),578.38,NA,NA,10.32418033,975
2016,T7,R3,S3,MCSE (Table 291),671.7,NA,NA,10.32418033,975
2016,T7,R3,S4,MCSE (Table 291),666.18,NA,NA,10.32418033,975
2016,T7,R3,S5,MCSE (Table 291),715.77,NA,NA,10.32418033,975
2016,T7,R4,S1,MCSE (Table 291),708.61,NA,NA,10.32418033,975
2016,T7,R4,S2,MCSE (Table 291),842.56,NA,NA,10.32418033,975
2016,T7,R4,S3,MCSE (Table 291),600.56,NA,NA,10.32418033,975
2016,T7,R6,S2,MCSE (Table 291),585.03,NA,NA,10.32418033,975
2016,T7,R6,S3,MCSE (Table 291),619.68,NA,NA,10.32418033,975
2016,T7,R6,S4,MCSE (Table 291),745.21,NA,NA,10.32418033,975
2016,T7,R6,S1,MCSE (Table 291),405.36,NA,NA,10.32418033,975
2016,T7,R1,S4,MCSE (Table 291),655.26,NA,NA,10.32418033,975
2016,T7,R6,S5,MCSE (Table 291),885.01,NA,NA,10.32418033,975
2017,T7,R1,S4,MCSE (Table 291),562.31,NA,NA,9.959424658,1091
2017,T7,R1,S5,MCSE (Table 291),626.47,NA,NA,9.959424658,1091
2017,T7,R1,S3,MCSE (Table 291),712.23,NA,NA,9.959424658,1091
2017,T7,R2,S3,MCSE (Table 291),584.05,NA,NA,9.959424658,1091
2017,T7,R2,S4,MCSE (Table 291),802.36,NA,NA,9.959424658,1091
2017,T7,R2,S1,MCSE (Table 291),838.34,NA,NA,9.959424658,1091
2017,T7,R2,S2,MCSE (Table 291),677.21,NA,NA,9.959424658,1091
2017,T7,R1,S2,MCSE (Table 291),699.65,NA,NA,9.959424658,1091
2017,T7,R4,S1,MCSE (Table 291),500.55,NA,NA,9.959424658,1091
2017,T7,R4,S2,MCSE (Table 291),1038.02,NA,NA,9.959424658,1091
2017,T7,R4,S3,MCSE (Table 291),743.54,NA,NA,9.959424658,1091
2017,T7,R4,S4,MCSE (Table 291),584.83,NA,NA,9.959424658,1091
2017,T7,R4,S5,MCSE (Table 291),606.39,NA,NA,9.959424658,1091
2017,T7,R5,S1,MCSE (Table 291),461.33,NA,NA,9.959424658,1091
2017,T7,R5,S2,MCSE (Table 291),544.67,NA,NA,9.959424658,1091
2017,T7,R2,S5,MCSE (Table 291),717.36,NA,NA,9.959424658,1091
2017,T7,R3,S1,MCSE (Table 291),538.71,NA,NA,9.959424658,1091
2017,T7,R3,S2,MCSE (Table 291),657.24,NA,NA,9.959424658,1091
2017,T7,R3,S3,MCSE (Table 291),590.58,NA,NA,9.959424658,1091
2017,T7,R1,S1,MCSE (Table 291),593,NA,NA,9.959424658,1091
2017,T7,R3,S5,MCSE (Table 291),879.92,NA,NA,9.959424658,1091
2017,T7,R6,S4,MCSE (Table 291),661.38,NA,NA,9.959424658,1091
2017,T7,R6,S5,MCSE (Table 291),705.05,NA,NA,9.959424658,1091
2017,T7,R6,S1,MCSE (Table 291),332.67,NA,NA,9.959424658,1091
2017,T7,R5,S3,MCSE (Table 291),623.91,NA,NA,9.959424658,1091
2017,T7,R5,S4,MCSE (Table 291),770.78,NA,NA,9.959424658,1091
2017,T7,R5,S5,MCSE (Table 291),642.42,NA,NA,9.959424658,1091
2017,T7,R6,S2,MCSE (Table 291),482.34,NA,NA,9.959424658,1091
2017,T7,R6,S3,MCSE (Table 291),623.03,NA,NA,9.959424658,1091
2017,T7,R3,S4,MCSE (Table 291),535.97,NA,NA,9.959424658,1091
2018,T7,R4,S1,MCSE (Table 291),687.86,NA,NA,9.425027624,1075.762
2018,T7,R4,S5,MCSE (Table 291),781.61,NA,NA,9.425027624,1075.762
2018,T7,R4,S2,MCSE (Table 291),961.79,NA,NA,9.425027624,1075.762
2018,T7,R4,S3,MCSE (Table 291),877.27,NA,NA,9.425027624,1075.762
2018,T7,R4,S4,MCSE (Table 291),655.81,NA,NA,9.425027624,1075.762
2018,T7,R3,S5,MCSE (Table 291),952.27,NA,NA,9.425027624,1075.762
2018,T7,R1,S1,MCSE (Table 291),665.41,NA,NA,9.425027624,1075.762
2018,T7,R1,S2,MCSE (Table 291),776.26,NA,NA,9.425027624,1075.762
2018,T7,R3,S4,MCSE (Table 291),793.16,NA,NA,9.425027624,1075.762
2018,T7,R1,S4,MCSE (Table 291),698.94,NA,NA,9.425027624,1075.762
2018,T7,R1,S5,MCSE (Table 291),737.5,NA,NA,9.425027624,1075.762
2018,T7,R2,S1,MCSE (Table 291),849.89,NA,NA,9.425027624,1075.762
2018,T7,R1,S3,MCSE (Table 291),658.67,NA,NA,9.425027624,1075.762
2018,T7,R2,S3,MCSE (Table 291),639.82,NA,NA,9.425027624,1075.762
2018,T7,R2,S4,MCSE (Table 291),726.03,NA,NA,9.425027624,1075.762
2018,T7,R2,S5,MCSE (Table 291),669.83,NA,NA,9.425027624,1075.762
2018,T7,R2,S2,MCSE (Table 291),977.45,NA,NA,9.425027624,1075.762
2018,T7,R3,S2,MCSE (Table 291),812.01,NA,NA,9.425027624,1075.762
2018,T7,R3,S3,MCSE (Table 291),585.35,NA,NA,9.425027624,1075.762
2018,T7,R6,S5,MCSE (Table 291),719.25,NA,NA,9.425027624,1075.762
2018,T7,R2,NA,MCSE Microplot (Table 154),816.21,undisturbed,unfertilized,9.425027624,1075.762
2018,T7,R3,NA,MCSE Microplot (Table 154),759.88,undisturbed,fertilized,9.425027624,1075.762
2018,T7,R3,NA,MCSE Microplot (Table 154),700.93,undisturbed,unfertilized,9.425027624,1075.762
2018,T7,R4,NA,MCSE Microplot (Table 154),1010.28,undisturbed,fertilized,9.425027624,1075.762
2018,T7,R4,NA,MCSE Microplot (Table 154),859.89,undisturbed,unfertilized,9.425027624,1075.762
2018,T7,R5,S1,MCSE (Table 291),493.11,NA,NA,9.425027624,1075.762
2018,T7,R5,S2,MCSE (Table 291),590.78,NA,NA,9.425027624,1075.762
2018,T7,R5,S3,MCSE (Table 291),510.23,NA,NA,9.425027624,1075.762
2018,T7,R5,S4,MCSE (Table 291),842.31,NA,NA,9.425027624,1075.762
2018,T7,R3,S1,MCSE (Table 291),671.72,NA,NA,9.425027624,1075.762
2018,T7,R6,S3,MCSE (Table 291),533.23,NA,NA,9.425027624,1075.762
2018,T7,R6,S4,MCSE (Table 291),734.76,NA,NA,9.425027624,1075.762
2018,T7,R6,S2,MCSE (Table 291),821.53,NA,NA,9.425027624,1075.762
2018,T7,R1,NA,MCSE Microplot (Table 154),1165.79,undisturbed,fertilized,9.425027624,1075.762
2018,T7,R1,NA,MCSE Microplot (Table 154),776.53,undisturbed,unfertilized,9.425027624,1075.762
2018,T7,R2,NA,MCSE Microplot (Table 154),1196.42,undisturbed,fertilized,9.425027624,1075.762
2018,T7,R6,NA,MCSE Microplot (Table 154),1023.91,undisturbed,fertilized,9.425027624,1075.762
2018,T7,R6,NA,MCSE Microplot (Table 154),1099.92,undisturbed,unfertilized,9.425027624,1075.762
2018,T7,R5,NA,MCSE Microplot (Table 154),669.13,undisturbed,fertilized,9.425027624,1075.762
2018,T7,R5,NA,MCSE Microplot (Table 154),625.99,undisturbed,unfertilized,9.425027624,1075.762
2018,T7,R6,S1,MCSE (Table 291),565.92,NA,NA,9.425027624,1075.762
2018,T7,R5,S5,MCSE (Table 291),724.94,NA,NA,9.425027624,1075.762
2019,T7,R4,S3,MCSE (Table 291),963.81,NA,NA,9.213176796,1104
2019,T7,R2,S5,MCSE (Table 291),698.52,NA,NA,9.213176796,1104
2019,T7,R4,S2,MCSE (Table 291),1129.62,NA,NA,9.213176796,1104
2019,T7,R6,S2,MCSE (Table 291),923.11,NA,NA,9.213176796,1104
2019,T7,R6,S3,MCSE (Table 291),963.14,NA,NA,9.213176796,1104
2019,T7,R6,S4,MCSE (Table 291),575.7,NA,NA,9.213176796,1104
2019,T7,R6,S5,MCSE (Table 291),567.69,NA,NA,9.213176796,1104
2019,T7,R1,S1,MCSE (Table 291),613.31,NA,NA,9.213176796,1104
2019,T7,R1,S2,MCSE (Table 291),844.96,NA,NA,9.213176796,1104
2019,T7,R4,S4,MCSE (Table 291),816.94,NA,NA,9.213176796,1104
2019,T7,R4,S5,MCSE (Table 291),794.91,NA,NA,9.213176796,1104
2019,T7,R5,S1,MCSE (Table 291),707.71,NA,NA,9.213176796,1104
2019,T7,R5,S2,MCSE (Table 291),702.48,NA,NA,9.213176796,1104
2019,T7,R5,S3,MCSE (Table 291),575.26,NA,NA,9.213176796,1104
2019,T7,R3,S1,MCSE (Table 291),678.37,NA,NA,9.213176796,1104
2019,T7,R3,S2,MCSE (Table 291),771.82,NA,NA,9.213176796,1104
2019,T7,R3,S3,MCSE (Table 291),647.41,NA,NA,9.213176796,1104
2019,T7,R3,S4,MCSE (Table 291),649.23,NA,NA,9.213176796,1104
2019,T7,R3,S5,MCSE (Table 291),681.95,NA,NA,9.213176796,1104
2019,T7,R4,S1,MCSE (Table 291),1091.52,NA,NA,9.213176796,1104
2019,T7,R1,S5,MCSE (Table 291),670.86,NA,NA,9.213176796,1104
2019,T7,R2,S1,MCSE (Table 291),786.66,NA,NA,9.213176796,1104
2019,T7,R1,S3,MCSE (Table 291),713.78,NA,NA,9.213176796,1104
2019,T7,R1,S4,MCSE (Table 291),641.22,NA,NA,9.213176796,1104
2019,T7,R5,S5,MCSE (Table 291),899.85,NA,NA,9.213176796,1104
2019,T7,R6,S1,MCSE (Table 291),654.57,NA,NA,9.213176796,1104
2019,T7,R2,S2,MCSE (Table 291),560.79,NA,NA,9.213176796,1104
2019,T7,R5,S4,MCSE (Table 291),770.06,NA,NA,9.213176796,1104
2019,T7,R2,S3,MCSE (Table 291),737.52,NA,NA,9.213176796,1104
2019,T7,R2,S4,MCSE (Table 291),805.86,NA,NA,9.213176796,1104
2020,T7,R1,NA,MCSE Microplot (Table 154),212.04,disturbed,unfertilized,10.00303279,1009
2020,T7,R2,NA,MCSE Microplot (Table 154),611.91,disturbed,fertilized,10.00303279,1009
2020,T7,R1,S1,MCSE (Table 291),415.23,NA,NA,10.00303279,1009
2020,T7,R1,S2,MCSE (Table 291),589.15,NA,NA,10.00303279,1009
2020,T7,R3,NA,MCSE Microplot (Table 154),240.825,disturbed,unfertilized,10.00303279,1009
2020,T7,R4,NA,MCSE Microplot (Table 154),546.96,disturbed,fertilized,10.00303279,1009
2020,T7,R2,NA,MCSE Microplot (Table 154),298.205,disturbed,unfertilized,10.00303279,1009
2020,T7,R3,NA,MCSE Microplot (Table 154),580.25,disturbed,fertilized,10.00303279,1009
2020,T7,R1,S4,MCSE (Table 291),643.55,NA,NA,10.00303279,1009
2020,T7,R1,S5,MCSE (Table 291),536.75,NA,NA,10.00303279,1009
2020,T7,R4,NA,MCSE Microplot (Table 154),266.415,disturbed,unfertilized,10.00303279,1009
2020,T7,R1,S3,MCSE (Table 291),618.42,NA,NA,10.00303279,1009
2020,T7,R1,NA,MCSE Microplot (Table 154),438.225,disturbed,fertilized,10.00303279,1009
2020,T7,R2,S2,MCSE (Table 291),586.06,NA,NA,10.00303279,1009
2020,T7,R2,S3,MCSE (Table 291),622.94,NA,NA,10.00303279,1009
2020,T7,R2,S4,MCSE (Table 291),756.92,NA,NA,10.00303279,1009
2020,T7,R2,S5,MCSE (Table 291),733.25,NA,NA,10.00303279,1009
2020,T7,R3,S1,MCSE (Table 291),688.77,NA,NA,10.00303279,1009
2020,T7,R3,S2,MCSE (Table 291),779.78,NA,NA,10.00303279,1009
2020,T7,R3,S3,MCSE (Table 291),923.09,NA,NA,10.00303279,1009
2020,T7,R5,NA,MCSE Microplot (Table 154),1143.81,disturbed,fertilized,10.00303279,1009
2020,T7,R5,NA,MCSE Microplot (Table 154),597.32,disturbed,unfertilized,10.00303279,1009
2020,T7,R6,NA,MCSE Microplot (Table 154),707.84,disturbed,fertilized,10.00303279,1009
2020,T7,R6,NA,MCSE Microplot (Table 154),343.435,disturbed,unfertilized,10.00303279,1009
2020,T7,R4,S3,MCSE (Table 291),892.65,NA,NA,10.00303279,1009
2020,T7,R2,S1,MCSE (Table 291),980.19,NA,NA,10.00303279,1009
2020,T7,R4,S5,MCSE (Table 291),816.31,NA,NA,10.00303279,1009
2020,T7,R5,S1,MCSE (Table 291),539.62,NA,NA,10.00303279,1009
2020,T7,R5,S2,MCSE (Table 291),524.26,NA,NA,10.00303279,1009
2020,T7,R5,S3,MCSE (Table 291),401.71,NA,NA,10.00303279,1009
2020,T7,R5,S4,MCSE (Table 291),721.17,NA,NA,10.00303279,1009
2020,T7,R5,S5,MCSE (Table 291),621.29,NA,NA,10.00303279,1009
2020,T7,R6,S1,MCSE (Table 291),622.82,NA,NA,10.00303279,1009
2020,T7,R3,S4,MCSE (Table 291),820.67,NA,NA,10.00303279,1009
2020,T7,R3,S5,MCSE (Table 291),700.44,NA,NA,10.00303279,1009
2020,T7,R4,S1,MCSE (Table 291),575.08,NA,NA,10.00303279,1009
2020,T7,R4,S2,MCSE (Table 291),713.84,NA,NA,10.00303279,1009
2020,T7,R6,S5,MCSE (Table 291),739.83,NA,NA,10.00303279,1009
2020,T7,R4,S4,MCSE (Table 291),571.97,NA,NA,10.00303279,1009
2020,T7,R6,S3,MCSE (Table 291),425.97,NA,NA,10.00303279,1009
2020,T7,R6,S4,MCSE (Table 291),687.31,NA,NA,10.00303279,1009
2020,T7,R6,S2,MCSE (Table 291),659.72,NA,NA,10.00303279,1009
2021,T7,R1,NA,MCSE Microplot (Table 154),1032.14,disturbed,fertilized,10.40857534,991
2021,T7,R2,NA,MCSE Microplot (Table 154),436,disturbed,unfertilized,10.40857534,991
2021,T7,R3,NA,MCSE Microplot (Table 154),995.55,disturbed,fertilized,10.40857534,991
2021,T7,R3,NA,MCSE Microplot (Table 154),287.46,disturbed,unfertilized,10.40857534,991
2021,T7,R4,NA,MCSE Microplot (Table 154),827.91,disturbed,fertilized,10.40857534,991
2021,T7,R4,NA,MCSE Microplot (Table 154),367.04,disturbed,unfertilized,10.40857534,991
2021,T7,R5,NA,MCSE Microplot (Table 154),1263.84,disturbed,fertilized,10.40857534,991
2021,T7,R5,NA,MCSE Microplot (Table 154),759.86,disturbed,unfertilized,10.40857534,991
2021,T7,R3,S5,MCSE (Table 291),636.94,NA,NA,10.40857534,991
2021,T7,R1,NA,MCSE Microplot (Table 154),292.94,disturbed,unfertilized,10.40857534,991
2021,T7,R2,NA,MCSE Microplot (Table 154),1580.96,disturbed,fertilized,10.40857534,991
2021,T7,R1,S5,MCSE (Table 291),745.42,NA,NA,10.40857534,991
2021,T7,R2,S1,MCSE (Table 291),815.22,NA,NA,10.40857534,991
2021,T7,R2,S2,MCSE (Table 291),773.69,NA,NA,10.40857534,991
2021,T7,R2,S3,MCSE (Table 291),638.61,NA,NA,10.40857534,991
2021,T7,R2,S4,MCSE (Table 291),628.32,NA,NA,10.40857534,991
2021,T7,R2,S5,MCSE (Table 291),744.93,NA,NA,10.40857534,991
2021,T7,R3,S1,MCSE (Table 291),627.86,NA,NA,10.40857534,991
2021,T7,R3,S2,MCSE (Table 291),635.03,NA,NA,10.40857534,991
2021,T7,R6,NA,MCSE Microplot (Table 154),1050.21,disturbed,fertilized,10.40857534,991
2021,T7,R6,NA,MCSE Microplot (Table 154),462.15,disturbed,unfertilized,10.40857534,991
2021,T7,R1,S1,MCSE (Table 291),517.47,NA,NA,10.40857534,991
2021,T7,R1,S2,MCSE (Table 291),543.21,NA,NA,10.40857534,991
2021,T7,R1,S3,MCSE (Table 291),667.48,NA,NA,10.40857534,991
2021,T7,R1,S4,MCSE (Table 291),455.5,NA,NA,10.40857534,991
2021,T7,R4,S3,MCSE (Table 291),893.77,NA,NA,10.40857534,991
2021,T7,R4,S4,MCSE (Table 291),715.99,NA,NA,10.40857534,991
2021,T7,R4,S5,MCSE (Table 291),790.19,NA,NA,10.40857534,991
2021,T7,R5,S1,MCSE (Table 291),587.38,NA,NA,10.40857534,991
2021,T7,R5,S2,MCSE (Table 291),535.1,NA,NA,10.40857534,991
2021,T7,R5,S3,MCSE (Table 291),774.27,NA,NA,10.40857534,991
2021,T7,R5,S4,MCSE (Table 291),712.07,NA,NA,10.40857534,991
2021,T7,R5,S5,MCSE (Table 291),633.17,NA,NA,10.40857534,991
2021,T7,R3,S3,MCSE (Table 291),524.9,NA,NA,10.40857534,991
2021,T7,R3,S4,MCSE (Table 291),654.66,NA,NA,10.40857534,991
2021,T7,R6,S3,MCSE (Table 291),643.6,NA,NA,10.40857534,991
2021,T7,R4,S1,MCSE (Table 291),664.89,NA,NA,10.40857534,991
2021,T7,R4,S2,MCSE (Table 291),901.12,NA,NA,10.40857534,991
2021,T7,R6,S1,MCSE (Table 291),623.08,NA,NA,10.40857534,991
2021,T7,R6,S2,MCSE (Table 291),555.9,NA,NA,10.40857534,991
2021,T7,R6,S4,MCSE (Table 291),542.56,NA,NA,10.40857534,991
2021,T7,R6,S5,MCSE (Table 291),635.8,NA,NA,10.40857534,991
2022,T7,R4,S3,MCSE (Table 291),863.03,NA,NA,9.651095506,851
2022,T7,R4,S2,MCSE (Table 291),702.6,NA,NA,9.651095506,851
2022,T7,R5,S2,MCSE (Table 291),520.53,NA,NA,9.651095506,851
2022,T7,R4,S4,MCSE (Table 291),514.99,NA,NA,9.651095506,851
2022,T7,R4,S1,MCSE (Table 291),879.28,NA,NA,9.651095506,851
2022,T7,R5,S1,MCSE (Table 291),485.39,NA,NA,9.651095506,851
2022,T7,R6,S1,MCSE (Table 291),426.24,NA,NA,9.651095506,851
2022,T7,R5,S3,MCSE (Table 291),381.28,NA,NA,9.651095506,851
2022,T7,R4,S5,MCSE (Table 291),696.78,NA,NA,9.651095506,851
2022,T7,R1,S1,MCSE (Table 291),521.91,NA,NA,9.651095506,851
